name,rating,myanimelist,veiws,counting_comment,episode_number,myanimelist_id,mean_views,comments
Air,7.46,https://myanimelist.net/anime/101/Air,"[4155, 2441, 2545, 2487, 2522, 3441, 2944, 2708, 2518, 2860, 2883, 3224, 3667]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",9,101.0,2953.4615384615386,0.15384615384615385
Air Gear,7.85,https://myanimelist.net/anime/857/Air_Gear,"[12570, 4187, 5753, 4113, 4389, 4406, 4565, 4919, 4305, 4101, 5730, 6691, 4830, 4302, 4721, 4171, 4346, 4896, 5767, 4656, 5336, 5030, 5121, 5346, 5096]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0]",9,857.0,5173.88,0.08
Air Gear Special,7.11,https://myanimelist.net/anime/3791/Air_Gear_Special,[7280],[0],1,3791.0,7280.0,0.0
Air Gear: Kuro no Hane to Nemuri no Mori - Break on the Sky,7.19,https://myanimelist.net/anime/9201/Air_Gear__Kuro_no_Hane_to_Nemuri_no_Mori_-_Break_on_the_Sky,"[15632, 5499, 4376]","[1, 0, 0]",3,9201.0,8502.333333333334,0.3333333333333333
Air Master,7.35,https://myanimelist.net/anime/230/Air_Master,"[5782, 3179, 3507, 4265, 2963, 2809, 2787, 3458, 3096, 3126, 3398, 4467, 3216, 2736, 3173, 3103, 2981, 2889, 2754, 2856, 4377, 3213, 4820, 4008, 3624, 4015, 4020]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",9,230.0,3504.5185185185187,0.0
Aishen Qiaokeli-ing...,8.1,https://myanimelist.net/anime/32323/Aishen_Qiaokeli-ing,"[57389, 10346, 9841, 10285, 9441, 9435, 12099, 15588, 16935, 12542, 13132, 13059, 13482, 13946, 11390]","[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0]",9,32323.0,15260.666666666666,0.26666666666666666
Aishen Qiaokeli-ing... 2nd Season,7.58,https://myanimelist.net/anime/36848/Aishen_Qiaokeli-ing_2nd_Season,"[21247, 6545, 6440, 6236, 6405, 6962, 6767, 13286, 7955, 7147, 7599, 7494, 6885, 7298, 6851]","[0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0]",9,36848.0,8341.133333333333,0.2
Aishiteruze Baby★★,7.44,https://myanimelist.net/anime/102/Aishiteruze_Baby%E2%98%85%E2%98%85,"[26424, 10375, 9795, 9117, 8978, 8797, 7348, 8487, 9623, 8455, 8406, 16311, 8702, 7500, 7556, 8242, 7359, 7219, 9434, 13046, 12539, 12793, 11989, 11416, 10927, 10668]","[1, 0, 0, 1, 1, 2, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 2, 1, 0, 3, 0, 0, 1]",9,102.0,10442.538461538461,0.5769230769230769
Aiura,7.61,https://myanimelist.net/anime/17082/Aiura,"[3834, 2988, 2341, 2753, 3258, 2529, 2538, 2724, 2308, 2644, 2566, 2316]","[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0]",9,17082.0,2733.25,0.16666666666666666
Aiyou de Mishi,7.03,https://myanimelist.net/anime/50429/Aiyou_de_Mishi,"[1252, 1218, 912, 617, 1000, 987, 1011, 1032, 842, 763, 1105, 1044, 1108, 667, 1153, 1094]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1]",9,50429.0,987.8125,0.25
Ajimu: Kaigan Monogatari,6.86,https://myanimelist.net/anime/1734/Ajimu__Kaigan_Monogatari,"[9934, 3023, 2995, 2858]","[1, 0, 0, 0]",4,1734.0,4702.5,0.25
Ajin,8.79,https://myanimelist.net/anime/31580/Ajin,"[11238, 4124, 4344, 4391, 3871, 7041, 5154, 5109, 4616, 4966, 4366, 4976, 4556]","[3, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0]",9,31580.0,5288.615384615385,0.38461538461538464
Ajin 2nd Season,8.51,https://myanimelist.net/anime/33253/Ajin_2nd_Season,"[5527, 4118, 3893, 3777, 3602, 5107, 3957, 3922, 4305, 4641, 4577, 4291, 4754]","[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",9,33253.0,4343.923076923077,0.3076923076923077
Ajin OVA,6.18,https://myanimelist.net/anime/32015/Ajin_OVA,"[8842, 3789, 4100]","[0, 0, 0]",3,32015.0,5577.0,0.0
Ajin Part 1: Shoudou,7.89,https://myanimelist.net/anime/30868/Ajin_Part_1__Shoudou,[7581],[0],1,30868.0,7581.0,0.0
Akachan to Boku,8.09,https://myanimelist.net/anime/1485/Akachan_to_Boku,"[8297, 3708, 4213, 3667, 3520, 3442, 3302, 3813, 3590, 3435, 3065, 4039, 3419, 3209, 3607, 3626, 3291, 8130, 4491, 3509, 3884, 6206, 3821, 4127, 3456, 3833, 3599, 3263, 4696, 3921, 3702, 3993, 4121, 3673, 4058]","[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",9,1485.0,4049.3142857142857,0.11428571428571428
Akagami no Shirayuki-hime,8.23,https://myanimelist.net/anime/30123/Akagami_no_Shirayuki-hime,"[38800, 21588, 19323, 20520, 43944, 27176, 28693, 24519, 33639, 25002, 29650, 21818]","[6, 1, 3, 7, 5, 1, 12, 4, 7, 3, 15, 0]",9,30123.0,27889.333333333332,5.333333333333333
Akagami no Shirayuki-hime 2nd Season,8.09,https://myanimelist.net/anime/31173/Akagami_no_Shirayuki-hime_2nd_Season,"[21391, 12316, 13116, 19300, 14928, 14155, 15063, 13384, 14204, 14873, 13613, 13878]","[1, 1, 0, 23, 0, 1, 3, 2, 6, 1, 7, 2]",9,31173.0,15018.416666666666,3.9166666666666665
"Akagami no Shirayuki-hime: Nandemonai Takaramono, Kono Page",7.38,https://myanimelist.net/anime/31483/Akagami_no_Shirayuki-hime__Nandemonai_Takaramono_Kono_Page,[21513],[1],1,31483.0,21513.0,1.0
Akage no Anne,7.38,https://myanimelist.net/anime/283/Akage_no_Anne,"[7916, 3671, 3053, 3421, 3639, 3495, 3390, 3104, 3175, 3208, 3225, 4295, 3728, 3785, 3379, 3304, 3492, 3230, 3165, 3057, 2999, 3533, 4168, 3190, 3002, 3303, 3890, 3688, 3921, 3649, 3235, 3175, 3294, 3670, 3049, 3455, 3597, 3706, 3192, 3311, 3548, 3250, 3223, 3863, 3772, 4071, 3694, 3717, 3477, 3325]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0]",9,283.0,3553.98,0.06
Akai Koudan Zillion,6.69,https://myanimelist.net/anime/2688/Akai_Koudan_Zillion,"[3051, 1964, 2208, 1913, 2188, 2317, 2017, 2171, 2400, 2103, 2117, 2171, 2001, 2007, 1851, 2253, 2008, 2219, 2087, 1791, 1927, 1908, 1982, 1850, 1876, 1992, 2029, 2057, 1973, 2096, 2190]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",9,2688.0,2087.6451612903224,0.0
Akame ga Kill!,8.73,https://myanimelist.net/anime/22199/Akame_ga_Kill,"[38907, 25358, 21178, 20612, 22291, 22012, 21271, 20500, 20896, 20187, 19226, 33534, 20712, 18596, 18846, 19038, 22307, 29548, 22991, 23047, 23014, 24486, 24537, 27628]","[12, 6, 0, 3, 1, 1, 2, 3, 1, 1, 1, 7, 7, 6, 3, 10, 17, 2, 1, 0, 4, 1, 7, 4]",9,22199.0,23363.416666666668,4.166666666666667
Akaneiro ni Somaru Saka,6.62,https://myanimelist.net/anime/4744/Akaneiro_ni_Somaru_Saka,"[12198, 5488, 4277, 4649, 8376, 7386, 7013, 5304, 5794, 5937, 5948, 5178]","[0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0]",9,4744.0,6462.333333333333,0.5
Akaneiro ni Somaru Saka: Hardcore,4.58,https://myanimelist.net/anime/5772/Akaneiro_ni_Somaru_Saka__Hardcore,[18612],[0],1,5772.0,18612.0,0.0
Akanesasu Shoujo,5.87,https://myanimelist.net/anime/37561/Akanesasu_Shoujo,"[2693, 2111, 2037, 2034, 2378, 2088, 2103, 2106, 2289, 2270, 2026, 2354]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",9,37561.0,2207.4166666666665,0.0
Akatsuki no Yona,8.03,https://myanimelist.net/anime/25013/Akatsuki_no_Yona,"[49862, 32089, 36197, 31279, 28627, 28073, 30515, 28434, 31627, 29544, 30322, 38173, 29814, 28554, 27267, 28254, 33838, 35661, 45882, 39535, 35881, 35974, 33727, 33975]","[26, 8, 7, 12, 11, 8, 10, 11, 8, 9, 7, 13, 16, 12, 21, 10, 22, 8, 17, 8, 8, 16, 12, 8]",9,25013.0,33462.666666666664,12.0
Akatsuki no Yona OVA,7.94,https://myanimelist.net/anime/30370/Akatsuki_no_Yona_OVA,"[42317, 14547, 11493]","[6, 4, 2]",3,30370.0,22785.666666666668,4.0
Akazukin Chacha,7.11,https://myanimelist.net/anime/103/Akazukin_Chacha,"[3408, 2386, 2275, 2323, 2329]","[1, 0, 0, 0, 0]",5,103.0,2544.2,0.2
Akebi-chan no Sailor-fuku,7.99,https://myanimelist.net/anime/48553/Akebi-chan_no_Sailor-fuku,"[3515, 2367, 2659, 2484, 2321, 2609, 2120, 2206, 2676, 2689, 1766, 2097]","[4, 1, 4, 3, 4, 1, 0, 0, 0, 1, 2, 0]",9,48553.0,2459.0833333333335,1.6666666666666667
Aki no Kanade,7.18,https://myanimelist.net/anime/29513/Aki_no_Kanade,[4665],[0],1,29513.0,4665.0,0.0
Akiba Maid Sensou,4.43,https://myanimelist.net/anime/52193/Akiba_Maid_Sensou,"[4126, 1844, 1631, 2774, 2366, 2024, 2366, 2340, 2101, 1803, 2001, 2017]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",9,52193.0,2282.75,0.0
Akiba's Trip The Animation,7.46,https://myanimelist.net/anime/34051/Akibas_Trip_The_Animation,"[15417, 3350, 3410, 3640, 3481, 8041, 5993, 4832, 4169, 4213, 4418, 4363, 3740]","[0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0]",9,34051.0,5312.846153846154,0.15384615384615385
Akikan!,5.79,https://myanimelist.net/anime/5112/Akikan,"[7235, 2955, 3023, 3775, 4736, 4451, 3250, 3088, 3740, 4328, 4011, 3242]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",9,5112.0,3986.1666666666665,0.08333333333333333
Akira,8.53,https://myanimelist.net/anime/47/Akira,[10920],[0],1,47.0,10920.0,0.0
Akkun to Kanojo,7.33,https://myanimelist.net/anime/36864/Akkun_to_Kanojo,"[14325, 6076, 5414, 5631, 5777, 5134, 5895, 4618, 5016, 4981, 4832, 8974, 4677, 4695, 4943, 4839, 5126, 6106, 8174, 7415, 7045, 6068, 6510, 6036, 5848]","[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0]",9,36864.0,6166.2,0.16
Aku no Hana,4.03,https://myanimelist.net/anime/16201/Aku_no_Hana,"[6193, 2998, 3427, 3061, 3192, 3676, 3156, 2827, 3312, 3166, 3965, 3252, 3167]","[0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 2]",9,16201.0,3491.6923076923076,0.46153846153846156
Akudama Drive,8.52,https://myanimelist.net/anime/41433/Akudama_Drive,"[14331, 4536, 5104, 5165, 9552, 9225, 9381, 8600, 8441, 9704, 5070, 4618]","[1, 1, 4, 7, 0, 1, 4, 4, 5, 1, 0, 1]",9,41433.0,7810.583333333333,2.4166666666666665
Akuma Tou no Prince: Mitsume ga Tooru,5.82,https://myanimelist.net/anime/19773/Akuma_Tou_no_Prince__Mitsume_ga_Tooru,[3722],[0],1,19773.0,3722.0,0.0
Akuma no Riddle,6.69,https://myanimelist.net/anime/19429/Akuma_no_Riddle,"[11930, 4564, 4984, 4923, 5176, 6537, 5545, 5984, 5742, 4589, 5265, 4605, 5072]","[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",9,19429.0,5762.7692307692305,0.23076923076923078
Akuyaku Reijou Level 99: Watashi wa Ura-Boss desu ga Maou dewa Arimasen,7.15,https://myanimelist.net/anime/54837/Akuyaku_Reijou_Level_99__Watashi_wa_Ura-Boss_desu_ga_Maou_dewa_Arimasen,"[2724, 692, 505, 1614, 1587, 962, 1051, 1010, 1396, 925, 748]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0]",9,54837.0,1201.2727272727273,0.18181818181818182
Akuyaku Reijou nanode Last Boss wo Kattemimashita,6.43,https://myanimelist.net/anime/49979/Akuyaku_Reijou_nanode_Last_Boss_wo_Kattemimashita,"[8782, 6313, 5639, 7637, 7140, 6115, 7116, 7785, 6911, 7008, 6447, 6270]","[5, 2, 1, 7, 5, 3, 0, 3, 1, 4, 0, 2]",9,49979.0,6930.25,2.75
Aldnoah.Zero,7.33,https://myanimelist.net/anime/22729/AldnoahZero,"[9941, 5275, 5153, 5655, 7217, 5874, 5652, 7114, 6114, 5958, 6116, 5561]","[2, 1, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0]",9,22729.0,6302.5,0.5833333333333334
Aldnoah.Zero 2nd Season,7.57,https://myanimelist.net/anime/27655/AldnoahZero_2nd_Season,"[6927, 3826, 4310, 4528, 5052, 4288, 4783, 4652, 3931, 5338, 4685, 3934]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",9,27655.0,4687.833333333333,0.08333333333333333
Alice in Deadly School,7.0,https://myanimelist.net/anime/33839/Alice_in_Deadly_School,[8797],[0],1,33839.0,8797.0,0.0
Alice or Alice: Siscon Niisan to Futago no Imouto,5.86,https://myanimelist.net/anime/36001/Alice_or_Alice__Siscon_Niisan_to_Futago_no_Imouto,"[3969, 1781, 2080, 18525, 2688, 3005, 6433, 2599, 1835, 2273, 2372, 1770]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",9,36001.0,4110.833333333333,0.0
Alice to Zouroku,6.8,https://myanimelist.net/anime/34350/Alice_to_Zouroku,"[5632, 3270, 2816, 2961, 5117, 3631, 3606, 3607, 3405, 3734, 3193, 3186]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",9,34350.0,3679.8333333333335,0.0
Alien 9,6.7,https://myanimelist.net/anime/1177/Alien_9,"[6099, 2628, 2456, 1890]","[0, 0, 0, 0]",4,1177.0,3268.25,0.0
All Out!!,6.09,https://myanimelist.net/anime/31588/All_Out,"[13857, 5679, 4893, 5717, 5493, 7096, 4308, 4824, 4825, 4426, 5699, 5840, 5529, 4604, 4666, 4641, 5192, 4474, 5876, 6376, 6032, 5591, 5136, 6897, 5887]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",9,31588.0,5742.32,0.08
Allison to Lillia,7.73,https://myanimelist.net/anime/3549/Allison_to_Lillia,"[8088, 4205, 3601, 4246, 4245, 4529, 3748, 3830, 3640, 3718, 3513, 4541, 3417, 3762, 3624, 3780, 3613, 3196, 3845, 3839, 3806, 4025, 3421, 3439, 3880, 3379]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",9,3549.0,3958.846153846154,0.07692307692307693
Alps Monogatari: Watashi no Annette,7.14,https://myanimelist.net/anime/2546/Alps_Monogatari__Watashi_no_Annette,"[6699, 2548, 3311, 2372, 2716, 2504, 2423, 2825, 2383, 2646, 2603, 4161, 2681, 2777, 2510, 3094, 2538, 3424, 2337, 2471, 2575, 2399, 3323, 2550, 2727, 2712, 2700, 2662, 2627, 2555, 2696, 2497, 2438, 3838, 2531, 2706, 2865, 2671, 2421, 2486, 2818, 2492, 3164, 2741, 2782, 2854, 2995, 2692]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",9,2546.0,2823.75,0.041666666666666664
Amaama to Inazuma,7.72,https://myanimelist.net/anime/32828/Amaama_to_Inazuma,"[10928, 6038, 4690, 5953, 7637, 7157, 6610, 6138, 5248, 5354, 5130, 5938]","[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",9,32828.0,6401.75,0.16666666666666666
Amaenaide yo!!,7.53,https://myanimelist.net/anime/591/Amaenaide_yo,"[12283, 3630, 3505, 3883, 5771, 5216, 4726, 4374, 3871, 4292, 4185, 4414]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",9,591.0,5012.5,0.25
Amaenaide yo!! Katsu!!,7.17,https://myanimelist.net/anime/886/Amaenaide_yo_Katsu,"[6608, 3399, 3786, 3720, 4586, 4729, 3517, 3653, 3843, 3579, 3576, 3411]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",9,886.0,4033.9166666666665,0.0
Amaenaide yo!! Katsu!!: Damasarenaide yo!!,5.92,https://myanimelist.net/anime/1750/Amaenaide_yo_Katsu__Damasarenaide_yo,[12196],[0],1,1750.0,12196.0,0.0
Amaenaide yo!!: Yasumanaide yo!!,6.26,https://myanimelist.net/anime/1749/Amaenaide_yo__Yasumanaide_yo,[7769],[0],1,1749.0,7769.0,0.0
Amagami SS,7.67,https://myanimelist.net/anime/8676/Amagami_SS,"[17036, 6257, 6843, 6063, 6053, 4802, 5786, 4744, 5526, 5466, 4525, 11578, 4766, 4541, 4191, 4259, 5180, 5601, 10395, 9487, 9572, 8612, 6512, 8773, 6498]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",9,8676.0,6922.64,0.08
Amagami SS OVA,4.18,https://myanimelist.net/anime/9117/Amagami_SS_OVA,"[11230, 4800, 3922]","[0, 0, 0]",3,9117.0,6650.666666666667,0.0
Amagami SS+ Plus,6.89,https://myanimelist.net/anime/11235/Amagami_SS__Plus,"[7015, 3530, 3382, 3569, 4105, 3296, 2898, 2756, 4619, 3972, 3771, 4226, 3518, 4365, 3834, 3454]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",9,11235.0,3894.375,0.0
Amagami SS: Tachibana Miya-hen - Imouto,7.1,https://myanimelist.net/anime/9925/Amagami_SS__Tachibana_Miya-hen_-_Imouto,[6834],[0],1,9925.0,6834.0,0.0
Amagi Brilliant Park,8.06,https://myanimelist.net/anime/22147/Amagi_Brilliant_Park,"[23560, 8622, 7937, 7789, 8526, 12108, 10903, 10272, 9589, 8975, 9734, 10327, 9401]","[5, 0, 2, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0]",9,22147.0,10595.615384615385,0.7692307692307693
Amagi Brilliant Park: Nonbirishiteiru Hima ga Nai!,7.08,https://myanimelist.net/anime/30206/Amagi_Brilliant_Park__Nonbirishiteiru_Hima_ga_Nai,[9625],[1],1,30206.0,9625.0,1.0
Amagi Brilliant Park: Wakuwaku Mini Theater - Rakugaki Backstage,7.53,https://myanimelist.net/anime/30056/Amagi_Brilliant_Park__Wakuwaku_Mini_Theater_-_Rakugaki_Backstage,"[10528, 3845, 3992]","[1, 0, 0]",3,30056.0,6121.666666666667,0.3333333333333333
Amanchu!,6.47,https://myanimelist.net/anime/31771/Amanchu,"[4239, 2395, 3259, 2600, 2651, 2661, 2532, 2932, 4301, 2909, 2687, 2475]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",9,31771.0,2970.0833333333335,0.0
Amanchu! Advance,7.61,https://myanimelist.net/anime/36800/Amanchu_Advance,"[3499, 2885, 2394, 3579, 2529, 2585, 3069, 2474, 2380, 2025, 2565, 2829]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",9,36800.0,2734.4166666666665,0.0
Amanchu!: Yakusoku no Natsu to Atarashii Omoide no Koto,7.42,https://myanimelist.net/anime/33818/Amanchu__Yakusoku_no_Natsu_to_Atarashii_Omoide_no_Koto,[3830],[0],1,33818.0,3830.0,0.0
Amatsuki,6.67,https://myanimelist.net/anime/3359/Amatsuki,"[6481, 2698, 2467, 2531, 3060, 3863, 3563, 3358, 2561, 3179, 3085, 2987, 3027]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",9,3359.0,3296.923076923077,0.07692307692307693
Ame-iro Cocoa,6.44,https://myanimelist.net/anime/28981/Ame-iro_Cocoa,"[8573, 2676, 2798, 2835, 3241, 2755, 2654, 2690, 2918, 2772, 2820, 2544]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",9,28981.0,3273.0,0.08333333333333333
Ame-iro Cocoa: Rainy Color e Youkoso!,4.9,https://myanimelist.net/anime/31139/Ame-iro_Cocoa__Rainy_Color_e_Youkoso,"[2461, 2021, 2071, 2045, 2148, 2112, 2122, 1954, 2021, 2094, 2462, 2224]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",9,31139.0,2144.5833333333335,0.0
Ame-iro Cocoa: Side G,3.23,https://myanimelist.net/anime/37747/Ame-iro_Cocoa__Side_G,"[3217, 1962, 1915, 1916, 2542, 1948, 2348, 1903, 2232, 2103, 1898, 1906]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",9,37747.0,2157.5,0.0
Amnesia,7.09,https://myanimelist.net/anime/15085/Amnesia,"[10758, 5292, 4577, 5488, 6751, 7366, 7238, 8244, 5778, 5376, 5441, 6023]","[0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0]",9,15085.0,6527.666666666667,0.25
Amnesia OVA,6.19,https://myanimelist.net/anime/20655/Amnesia_OVA,[6073],[0],1,20655.0,6073.0,0.0
Ane Log: Moyako Neesan no Tomaranai Monologue,7.77,https://myanimelist.net/anime/24531/Ane_Log__Moyako_Neesan_no_Tomaranai_Monologue,"[27992, 7249, 5429]","[1, 1, 1]",3,24531.0,13556.666666666666,1.0
Ange Vierge,5.72,https://myanimelist.net/anime/32171/Ange_Vierge,"[5908, 2352, 2365, 2485, 3084, 2750, 2834, 2819, 2626, 2602, 2622, 2478]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",9,32171.0,2910.4166666666665,0.08333333333333333
Angel Beats!,8.44,https://myanimelist.net/anime/6547/Angel_Beats,"[18826, 6384, 5934, 6404, 6726, 7050, 11245, 8997, 8970, 8190, 7653, 7889, 9051, 7126]","[1, 0, 0, 0, 0, 2, 0, 1, 0, 0, 1, 0, 1, 0]",9,6547.0,8603.214285714286,0.42857142857142855
Angel Beats! Specials,7.55,https://myanimelist.net/anime/9062/Angel_Beats_Specials,[11812],[1],1,9062.0,11812.0,1.0
Angel Densetsu,8.77,https://myanimelist.net/manga/838/Angel_Densetsu,"[8725, 5627]","[0, 2]",2,,7176.0,1.0
Angel Heart,6.12,https://myanimelist.net/anime/282/Angel_Heart,"[6314, 3199, 3568, 3053, 2932, 3051, 4054, 3141, 3272, 2910, 2968, 3480, 3293, 3484, 2813, 3569, 3078, 3058, 3600, 2872, 3181, 2835, 3951, 2865, 3009, 2897, 3123, 2993, 3237, 3362, 3064, 3187, 3709, 3896, 3217, 2899, 3173, 2763, 3033, 2631, 2878, 2786, 3100, 2805, 3109, 3371, 3607, 3514, 3547, 3535]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",9,282.0,3259.72,0.0
Angolmois: Genkou Kassenki,7.96,https://myanimelist.net/anime/35834/Angolmois__Genkou_Kassenki,"[5832, 4016, 3732, 4391, 4814, 3907, 4067, 3839, 3813, 3580, 3977, 3916]","[0, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0]",9,35834.0,4157.0,0.25
Ani ni Tsukeru Kusuri wa Nai!,7.44,https://myanimelist.net/anime/35015/Ani_ni_Tsukeru_Kusuri_wa_Nai,"[5628, 3902, 3707, 4163, 4187, 3648, 4154, 3894, 4023, 3521, 4717, 3708]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0]",9,35015.0,4104.333333333333,0.25
Ani ni Tsukeru Kusuri wa Nai! 2,7.22,https://myanimelist.net/anime/37924/Ani_ni_Tsukeru_Kusuri_wa_Nai_2,"[4977, 3340, 3305, 3766, 3274, 3226, 3223, 3577, 4099, 3225, 3409, 3944, 3268, 3324, 3156, 3266, 3577, 3490, 4086, 3444, 3705, 3433, 3776, 3613]","[0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",9,37924.0,3562.625,0.08333333333333333
Ani ni Tsukeru Kusuri wa Nai! 3,8.1,https://myanimelist.net/anime/39959/Ani_ni_Tsukeru_Kusuri_wa_Nai_3,"[4003, 1589, 1772, 1705, 3039, 3708, 3317, 3137, 3126, 3806, 3253, 1697]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",9,39959.0,2846.0,0.08333333333333333
Ani*Kuri15,5.97,https://myanimelist.net/anime/2832/AniKuri15,[6015],[0],1 - 15,2832.0,6015.0,0.0
Anima Yell!,6.77,https://myanimelist.net/anime/37206/Anima_Yell,"[2896, 2478, 2181, 2285, 2355, 2366, 2298, 2170, 2205, 2149, 2589, 2274]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",9,37206.0,2353.8333333333335,0.0
Anime Himitsu no Hanazono,8.01,https://myanimelist.net/anime/2810/Anime_Himitsu_no_Hanazono,"[11420, 6573, 6012, 5786, 6784, 5998, 6893, 6542, 5622, 5234, 5771, 7866, 9018, 6123, 4985, 5308, 4818, 4557, 5278, 7989]","[3, 0, 0, 1, 11, 0, 1, 0, 4, 0, 2, 6, 24, 1, 0, 1, 0, 0, 0, 0]",9,2810.0,6428.85,2.7
Anime de Wakaru Shinryounaika,5.24,https://myanimelist.net/anime/27911/Anime_de_Wakaru_Shinryounaika,"[11923, 3552, 2965, 2625, 2512, 3025]","[0, 0, 0, 0, 0, 0]",6,27911.0,4433.666666666667,0.0
Animegataris,6.68,https://myanimelist.net/anime/35427/Animegataris,"[4471, 2930, 2416, 3242, 3049, 2751, 2792, 2824, 2476, 2668, 3066, 2662]","[0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0]",9,35427.0,2945.5833333333335,0.16666666666666666
Anitore! EX,5.4,https://myanimelist.net/anime/31519/Anitore_EX,"[3881, 2337, 2518, 2185, 2500, 2443, 2606, 2200, 2202, 2416, 2324, 2804]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",9,31519.0,2534.6666666666665,0.0
